Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-04 00:00:00+11:00,187.32351299501542,187.71711475080235,186.91161457480632,187.20452880859375,14767,0.0,0.0
2019-03-05 00:00:00+11:00,185.70341344925612,186.26176909210938,185.29150098411293,185.74002075195312,8203,0.0,0.0
2019-03-06 00:00:00+11:00,185.37387749036466,186.60042455602385,185.08096322380194,186.32582092285156,13691,0.0,0.0
2019-03-07 00:00:00+11:00,185.41045988644544,186.03289563582703,184.55004180263748,184.5592041015625,10246,0.0,0.0
2019-03-08 00:00:00+11:00,184.50428042302087,184.50428042302087,184.01913950345016,184.1747589111328,11981,0.0,0.0
2019-03-11 00:00:00+11:00,183.5340291432063,183.88186131690023,183.34181639126382,183.7628631591797,8426,0.0,0.0
2019-03-12 00:00:00+11:00,185.28231903958329,186.25257300465162,185.26400840809532,185.86813354492188,11457,0.0,0.0
2019-03-13 00:00:00+11:00,185.58437167962654,185.99627008109277,185.53860208681502,185.95050048828125,7710,0.0,0.0
2019-03-14 00:00:00+11:00,186.78347330171798,187.3052215576172,186.6644751450561,187.3052215576172,5800,0.0,0.0
2019-03-15 00:00:00+11:00,187.2960368568539,187.30519915514424,186.74684366924131,186.93905639648438,10216,0.0,0.0
2019-03-18 00:00:00+11:00,187.30522613728448,187.63474768408832,186.72855993864775,186.76516723632812,19424,0.0,0.0
2019-03-19 00:00:00+11:00,187.97339354451356,187.98254187603465,187.69878996277893,187.7537078857422,9738,0.0,0.0
2019-03-20 00:00:00+11:00,187.68967717914305,188.24803277988434,187.4608431455101,187.89105224609375,12256,0.0,0.0
2019-03-21 00:00:00+11:00,186.72852425019482,186.72852425019482,185.26398121832827,185.72164916992188,17146,0.0,0.0
2019-03-22 00:00:00+11:00,188.66904509896068,189.1267130825828,188.58666821396915,188.67820739746094,13742,0.0,0.0
2019-03-25 00:00:00+11:00,188.24135793389584,188.24135793389584,184.9563063501619,185.02992248535156,20992,1.085262,0.0
2019-03-26 00:00:00+11:00,184.87350412208642,185.27838586855162,184.5054234249167,185.14035034179688,13190,0.0,0.0
2019-03-27 00:00:00+11:00,185.20475336279722,186.5942210146146,185.05752109694006,186.52981567382812,7383,0.0,0.0
2019-03-28 00:00:00+11:00,185.5820691899758,185.82132519982633,185.03916585213076,185.12197875976562,12754,0.0,0.0
2019-03-29 00:00:00+11:00,186.66783415899113,187.63402658205257,186.66783415899113,186.9990997314453,6760,0.0,0.0
2019-04-01 00:00:00+11:00,188.16776257214178,188.54502600048028,188.02972703810644,188.21376037597656,14448,0.0,0.0
2019-04-02 00:00:00+11:00,188.5910588857667,190.6154539098819,188.5910588857667,189.79649353027344,20115,0.0,0.0
2019-04-03 00:00:00+11:00,190.57861307276212,191.02029584889877,189.79645391176555,190.04490661621094,12955,0.0,0.0
2019-04-04 00:00:00+11:00,189.86087558775301,189.9897003173828,189.70444656183415,189.9897003173828,9553,0.0,0.0
2019-04-05 00:00:00+11:00,190.07251957893274,190.31177554258298,189.98970668728902,190.09092712402344,7188,0.0,0.0
2019-04-08 00:00:00+10:00,191.5356165464434,191.73805743370713,191.25957355548732,191.3331756591797,16372,0.0,0.0
2019-04-09 00:00:00+10:00,191.09391011117293,191.09391011117293,190.48658752441406,190.48658752441406,3661,0.0,0.0
2019-04-10 00:00:00+10:00,190.56942914577434,190.56942914577434,189.56642150878906,189.56642150878906,8007,0.0,0.0
2019-04-11 00:00:00+10:00,190.07254282694058,190.15535572871326,189.7780922736895,189.87010192871094,6551,0.0,0.0
2019-04-12 00:00:00+10:00,190.90068254679497,191.02029648272,190.6522298415252,190.965087890625,14108,0.0,0.0
2019-04-15 00:00:00+10:00,190.89149275325872,190.89149275325872,190.5786346697429,190.82708740234375,7299,0.0,0.0
2019-04-16 00:00:00+10:00,190.68905491444622,191.54483032226562,190.58783446923843,191.54483032226562,8649,0.0,0.0
2019-04-17 00:00:00+10:00,190.836255699662,191.12150944155974,190.14612024377706,190.23814392089844,9592,0.0,0.0
2019-04-18 00:00:00+10:00,189.97129970075338,189.97129970075338,188.94070182613123,189.1431427001953,13190,0.0,0.0
2019-04-23 00:00:00+10:00,191.35154320159486,191.93126144309463,191.35154320159486,191.8760528564453,9243,0.0,0.0
2019-04-24 00:00:00+10:00,194.36057455263023,196.07211126888294,194.35137780005104,195.8604736328125,17232,0.0,0.0
2019-04-26 00:00:00+10:00,195.59360745127972,195.6948278899682,195.26234183746678,195.46478271484375,15421,0.0,0.0
2019-04-29 00:00:00+10:00,196.10889589358962,196.1825120305878,195.76843354571014,195.8880615234375,6498,0.0,0.0
2019-04-30 00:00:00+10:00,195.9708607403359,196.27452201895258,195.72240805040562,196.24691772460938,18908,0.0,0.0
2019-05-01 00:00:00+10:00,196.77143899600648,197.16712400121665,196.6794293498214,197.1579132080078,8753,0.0,0.0
2019-05-02 00:00:00+10:00,195.58444758798038,195.71327234871387,195.44641203236503,195.5660400390625,21011,0.0,0.0
2019-05-03 00:00:00+10:00,196.09970478033426,196.45857468299266,195.99848434415662,196.4033660888672,22459,0.0,0.0
2019-05-06 00:00:00+10:00,195.32676289782694,195.91567798955208,194.6182198209434,195.1703338623047,11740,0.0,0.0
2019-05-07 00:00:00+10:00,196.37576603306513,196.4585789260419,194.80225086229072,195.2255401611328,12204,0.0,0.0
2019-05-08 00:00:00+10:00,193.86363972736297,194.48017307785858,193.69801396096702,193.937255859375,13866,0.0,0.0
2019-05-09 00:00:00+10:00,193.95569307339485,194.2869586977044,193.698043592359,193.84527587890625,8948,0.0,0.0
2019-05-10 00:00:00+10:00,193.84526064053313,194.47097674790533,192.31775737958208,193.16432189941406,23635,0.0,0.0
2019-05-13 00:00:00+10:00,193.22875961736656,193.22875961736656,192.32697237823177,192.69505310058594,4343,0.0,0.0
2019-05-14 00:00:00+10:00,191.05709429360678,191.39755660796527,189.72282124804187,190.90066528320312,12648,0.0,0.0
2019-05-15 00:00:00+10:00,192.65819680087623,193.35754300334625,192.61219900615868,193.2379150390625,6733,0.0,0.0
2019-05-16 00:00:00+10:00,193.8360734414733,194.23175847352104,193.375983056812,194.0109100341797,20813,0.0,0.0
2019-05-17 00:00:00+10:00,196.7990393412297,197.09350390113164,196.17332321270268,196.34815979003906,8306,0.0,0.0
2019-05-20 00:00:00+10:00,195.7500667066801,195.89729901129283,194.99552571701923,195.07833862304688,15194,0.0,0.0
2019-05-21 00:00:00+10:00,193.71647212895397,195.42800903320312,193.4680193735893,195.42800903320312,13622,0.0,0.0
2019-05-22 00:00:00+10:00,196.11811851334411,196.14572281127784,195.82365394759339,195.97088623046875,8755,0.0,0.0
2019-05-23 00:00:00+10:00,195.30836726841406,195.30836726841406,194.54461554896488,194.5722198486328,5814,0.0,0.0
2019-05-24 00:00:00+10:00,193.18271848261946,193.26553136727705,192.46497873390365,193.1735076904297,11930,0.0,0.0
2019-05-27 00:00:00+10:00,192.2073498411212,192.41898747149116,191.92209606956968,191.9680938720703,7188,0.0,0.0
2019-05-28 00:00:00+10:00,192.3729678449567,193.0170915031808,192.3729678449567,192.72264099121094,7147,0.0,0.0
2019-05-29 00:00:00+10:00,190.72587919504946,191.38841049726142,189.83330269181513,190.10935974121094,12119,0.0,0.0
2019-05-30 00:00:00+10:00,189.30876848396971,189.46519751559325,188.9130975288355,189.1431427001953,15991,0.0,0.0
2019-05-31 00:00:00+10:00,188.6370627424569,189.47443063467733,188.29660034179688,188.29660034179688,11857,0.0,0.0
2019-06-03 00:00:00+10:00,185.90410878055897,186.244571152135,185.1771721934753,185.6280517578125,15318,0.0,0.0
2019-06-04 00:00:00+10:00,185.75684918701717,186.12492984351306,185.4163868654947,185.69244384765625,17085,0.0,0.0
2019-06-05 00:00:00+10:00,189.4927960670633,190.07251437438146,189.09712512392665,189.28115844726562,17850,0.0,0.0
2019-06-06 00:00:00+10:00,190.59709365514058,191.305622910645,190.59709365514058,190.6614990234375,6223,0.0,0.0
2019-06-07 00:00:00+10:00,191.87609984487068,192.5294203346668,191.7288675505229,192.35458374023438,7850,0.0,0.0
2019-06-11 00:00:00+10:00,195.03233811166942,196.05373946792946,195.03233811166942,195.9893341064453,11045,0.0,0.0
2019-06-12 00:00:00+10:00,194.94031505724425,195.34518282939163,194.94031505724425,194.98631286621094,7951,0.0,0.0
2019-06-13 00:00:00+10:00,195.87884406892763,196.2561214928962,195.18870860398894,195.9064483642578,16930,0.0,0.0
2019-06-14 00:00:00+10:00,196.84507623307456,198.18854638711326,196.80827517882528,197.55361938476562,12479,0.0,0.0
2019-06-17 00:00:00+10:00,198.8082813662581,198.8082813662581,197.6629928135024,198.10633850097656,17374,0.798425,0.0
2019-06-18 00:00:00+10:00,198.6420192481831,199.12228922607426,198.62354298957007,198.86367797851562,9974,0.0,0.0
2019-06-19 00:00:00+10:00,200.0089521368929,200.2767944479932,199.87040134707829,200.11978149414062,13568,0.0,0.0
2019-06-20 00:00:00+10:00,200.88639834096037,201.0249350473414,200.23987022242227,200.72938537597656,8960,0.0,0.0
2019-06-21 00:00:00+10:00,200.9417935117427,200.95103868677438,199.87039610891057,200.06436157226562,13391,0.0,0.0
2019-06-24 00:00:00+10:00,199.76883099530875,200.06439478028952,199.60258693619977,199.778076171875,16775,0.0,0.0
2019-06-25 00:00:00+10:00,198.87290529573292,199.25157695713176,198.18019363913703,198.5219268798828,15215,0.0,0.0
2019-06-26 00:00:00+10:00,197.09954885478115,197.62601647268528,196.6377410888672,196.6377410888672,13908,0.0,0.0
2019-06-27 00:00:00+10:00,196.2036628149691,196.70242315069422,195.80651485620297,196.38839721679688,10701,0.0,0.0
2019-06-28 00:00:00+10:00,196.8502050073158,197.27506030764542,196.5269338974186,196.54541015625,12968,0.0,0.0
2019-07-01 00:00:00+10:00,198.3741512496118,200.14749145507812,198.35567499207684,200.14749145507812,20542,0.0,0.0
2019-07-02 00:00:00+10:00,200.14751673713076,200.42460426213535,199.95356533490744,200.09210205078125,13524,0.0,0.0
2019-07-03 00:00:00+10:00,200.1659772715577,200.48000319837246,199.81499882790834,199.92584228515625,13184,0.0,0.0
2019-07-04 00:00:00+10:00,200.65546441847277,200.65546441847277,200.09205840804404,200.424560546875,9335,0.0,0.0
2019-07-05 00:00:00+10:00,200.77556056949186,201.20041584677585,200.77556056949186,201.10806274414062,7543,0.0,0.0
2019-07-08 00:00:00+10:00,201.34819873369315,201.47750435263595,200.51695033952595,200.8125,11096,0.0,0.0
2019-07-09 00:00:00+10:00,200.73858117671895,200.94177770586782,200.33218811842116,200.68316650390625,12639,0.0,0.0
2019-07-10 00:00:00+10:00,202.50270819829186,202.95528488881754,202.41958618164062,202.41958618164062,15431,0.0,0.0
2019-07-11 00:00:00+10:00,202.56737638670506,203.0753536826464,202.46577810886572,202.66896057128906,8183,0.0,0.0
2019-07-12 00:00:00+10:00,202.64122961748723,202.96450067110217,202.1055450439453,202.1055450439453,6677,0.0,0.0
2019-07-15 00:00:00+10:00,201.90240793097564,202.28107967636868,201.72691868412483,201.78233337402344,11939,0.0,0.0
2019-07-16 00:00:00+10:00,201.98550679789287,201.98550679789287,201.45903911772683,201.856201171875,5495,0.0,0.0
2019-07-17 00:00:00+10:00,201.9854999028618,201.9854999028618,201.3482028773657,201.79153442382812,6779,0.0,0.0
2019-07-18 00:00:00+10:00,201.1080627957544,201.1080627957544,199.08534240722656,199.08534240722656,7900,0.0,0.0
2019-07-19 00:00:00+10:00,199.63029581511893,201.90239662655256,199.49175909812905,200.25836181640625,5203,0.0,0.0
2019-07-22 00:00:00+10:00,199.49174861238998,200.08286206257168,198.76208435924386,199.3809051513672,10316,0.0,0.0
2019-07-23 00:00:00+10:00,200.0181705854333,201.3389480799843,199.80574296637414,200.3044891357422,7713,0.0,0.0
2019-07-24 00:00:00+10:00,201.64378763934315,202.81676943847273,201.64378763934315,202.46580505371094,9626,0.0,0.0
2019-07-25 00:00:00+10:00,203.943549815526,204.53466321096926,203.79576794335145,204.4884796142578,8904,0.0,0.0
2019-07-26 00:00:00+10:00,204.109824850339,204.40537452591187,203.63877185542472,204.34072875976562,14541,0.0,0.0
2019-07-29 00:00:00+10:00,205.80002877856293,206.23411513215817,205.80002877856293,206.06787109375,8212,0.0,0.0
2019-07-30 00:00:00+10:00,206.40036962341628,206.58508991614127,206.2248804126883,206.49273681640625,9847,0.0,0.0
2019-07-31 00:00:00+10:00,206.6774559557158,207.37016761950989,206.33570861816406,206.33570861816406,11966,0.0,0.0
2019-08-01 00:00:00+10:00,204.92261639474626,205.55068241623658,204.78407967330003,205.1627655029297,12370,0.0,0.0
2019-08-02 00:00:00+10:00,204.22063950148512,205.23662226705608,203.65723343935127,203.87890625,7751,0.0,0.0
2019-08-05 00:00:00+10:00,203.13080522059886,203.19546508789062,203.13080522059886,203.19546508789062,1414,0.0,0.0
2019-08-06 00:00:00+10:00,193.98700794176617,198.07863289715462,193.62679837581499,197.03494262695312,30527,0.0,0.0
2019-08-07 00:00:00+10:00,199.9720231371728,201.50522852791354,199.0022379607076,201.44981384277344,18412,0.0,0.0
2019-08-08 00:00:00+10:00,200.54462934560524,201.5236594783138,200.23058937832326,201.30198669433594,8182,0.0,0.0
2019-08-09 00:00:00+10:00,203.1030884979291,203.8327527992793,202.59511113326988,202.63204956054688,12263,0.0,0.0
2019-08-12 00:00:00+10:00,202.62285305391015,203.29708868951488,202.59514570540995,203.14007568359375,27601,0.0,0.0
2019-08-13 00:00:00+10:00,201.3574577508379,201.36670292770924,200.79405159872684,200.94183349609375,11983,0.0,0.0
2019-08-14 00:00:00+10:00,203.12154365353902,203.3524475564864,202.66896693019012,203.03842163085938,11726,0.0,0.0
2019-08-15 00:00:00+10:00,198.5681188619242,198.73436290176605,197.74610155844368,198.30026245117188,15007,0.0,0.0
2019-08-16 00:00:00+10:00,198.39263433887555,199.15923698054007,198.24485246001728,198.81748962402344,20187,0.0,0.0
2019-08-19 00:00:00+10:00,201.57913721856377,202.04094509306222,201.44983157743454,201.94857788085938,14944,0.0,0.0
2019-08-20 00:00:00+10:00,203.38013747252185,203.38013747252185,202.89062236767376,203.01992797851562,14255,0.0,0.0
2019-08-21 00:00:00+10:00,201.61605208551595,201.95779945612165,201.5421752362968,201.856201171875,7616,0.0,0.0
2019-08-22 00:00:00+10:00,203.69415808413854,204.0081980679643,203.52791405733743,203.59255981445312,12016,0.0,0.0
2019-08-23 00:00:00+10:00,203.7496183796353,204.53468322753906,203.7034347784042,204.53468322753906,4197,0.0,0.0
2019-08-26 00:00:00+10:00,203.5741417253254,203.5741417253254,197.9400802652742,198.4203643798828,16326,0.0,0.0
2019-08-27 00:00:00+10:00,200.23984715147256,201.0249118859392,200.073589029715,200.646240234375,7926,0.0,0.0
2019-08-28 00:00:00+10:00,200.24910701359337,200.9233424926281,199.87042121434874,200.79403686523438,10505,0.0,0.0
2019-08-29 00:00:00+10:00,201.43131393318083,201.9485363914368,201.1819478793285,201.82847595214844,13281,0.0,0.0
2019-08-30 00:00:00+10:00,204.2668654157497,206.6959652876957,204.2668654157497,205.255126953125,15133,0.0,0.0
2019-09-02 00:00:00+10:00,203.68498176836974,203.90665462362765,203.3894320546172,203.832763671875,24520,0.0,0.0
2019-09-03 00:00:00+10:00,203.86965942382812,204.87641109910751,203.4725114962104,203.86965942382812,13534,0.0,0.0
2019-09-04 00:00:00+10:00,201.8561978358839,203.2323760986328,201.8192453186288,203.2323760986328,9321,0.0,0.0
2019-09-05 00:00:00+10:00,203.45408761855654,204.89492601391564,203.23241475263256,204.40541076660156,7668,0.0,0.0
2019-09-06 00:00:00+10:00,205.4952677276581,205.85547729667576,205.1627655029297,205.1627655029297,7715,0.0,0.0
2019-09-09 00:00:00+10:00,204.820998203655,205.28280602128942,204.64552307128906,204.64552307128906,9550,0.0,0.0
2019-09-10 00:00:00+10:00,204.40536291102867,204.6177905495187,203.9158477783203,203.9158477783203,7872,0.0,0.0
2019-09-11 00:00:00+10:00,204.34070183669334,204.56236054085414,204.00819968719784,204.38687133789062,8089,0.0,0.0
2019-09-12 00:00:00+10:00,205.32897579984052,207.19468320360397,205.32897579984052,206.22488403320312,10438,0.0,0.0
2019-09-13 00:00:00+10:00,206.94529939152372,207.1207886022279,206.6405045666041,206.8067626953125,19318,0.0,0.0
2019-09-16 00:00:00+10:00,205.8883834090162,206.31519747517427,204.61724286050605,206.08323669433594,33621,1.020187,0.0
2019-09-17 00:00:00+10:00,206.78836635801687,207.30795617649014,206.22238155765976,206.57496643066406,12356,0.0,0.0
2019-09-18 00:00:00+10:00,206.65850889231652,206.9183038518241,206.41727476070616,206.7884063720703,8555,0.0,0.0
2019-09-19 00:00:00+10:00,207.49356591139426,208.54201903222824,207.49356591139426,208.11521911621094,12541,0.0,0.0
2019-09-20 00:00:00+10:00,208.80182192429308,209.17296768904296,208.48635864257812,208.48635864257812,17327,0.0,0.0
2019-09-23 00:00:00+10:00,209.66471906224044,209.66471906224044,208.7276025716168,208.8946075439453,17641,0.0,0.0
2019-09-24 00:00:00+10:00,209.2842887001857,209.49768865036785,208.89459629464173,208.90386962890625,17758,0.0,0.0
2019-09-25 00:00:00+10:00,208.84823230612662,208.84823230612662,205.93480508750437,206.6214141845703,17855,0.0,0.0
2019-09-26 00:00:00+10:00,210.56472443929633,210.56472443929633,207.7533608579516,208.11521911621094,13755,0.0,0.0
2019-09-27 00:00:00+10:00,207.97603423543947,207.97603423543947,207.2337710494086,207.76263427734375,15600,0.0,0.0
2019-09-30 00:00:00+10:00,206.71414114981766,207.36364259302212,206.55640953462148,207.28941345214844,12647,0.0,0.0
2019-10-01 00:00:00+10:00,207.91107230596882,209.71109008789062,207.5492140828436,209.71109008789062,11860,0.0,0.0
2019-10-02 00:00:00+10:00,206.59357126830025,206.64923959531632,206.02758634736395,206.18531799316406,14745,0.0,0.0
2019-10-03 00:00:00+10:00,204.1254906546648,204.1254906546648,202.31619936450554,202.4275360107422,30240,0.0,0.0
2019-10-04 00:00:00+10:00,205.78632693089637,205.78632693089637,202.6131050426136,203.0120849609375,21471,0.0,0.0
2019-10-07 00:00:00+11:00,204.72856347812802,205.05331420898438,204.45022188912134,205.05331420898438,8667,0.0,0.0
2019-10-08 00:00:00+11:00,205.97190652821143,205.99045319767285,205.4059216388541,205.64715576171875,17858,0.0,0.0
2019-10-09 00:00:00+11:00,205.46161151872704,205.6379040014466,202.08426265547348,202.5110626220703,29954,0.0,0.0
2019-10-10 00:00:00+11:00,202.40898113338275,203.9863258428343,202.2234153316129,203.11415100097656,34638,0.0,0.0
2019-10-11 00:00:00+11:00,205.09973843214922,205.25747007432642,204.5894218499504,205.14613342285156,8972,0.0,0.0
2019-10-14 00:00:00+11:00,206.3244359820777,206.73268915268213,206.3244359820777,206.491455078125,13524,0.0,0.0
2019-10-15 00:00:00+11:00,206.30591003076765,206.74199740153924,206.1760125686928,206.6956024169922,15426,0.0,0.0
2019-10-16 00:00:00+11:00,208.8574813892214,209.29356876613943,208.71829643361846,209.0152130126953,16997,0.0,0.0
2019-10-17 00:00:00+11:00,208.48634959257467,208.48634959257467,207.15954070531674,207.50283813476562,15686,0.0,0.0
2019-10-18 00:00:00+11:00,207.83685740815497,207.83685740815497,206.35230276356322,206.46365356445312,18920,0.0,0.0
2019-10-21 00:00:00+11:00,206.4357842855019,206.4357842855019,205.5172146626765,205.61927795410156,21740,0.0,0.0
2019-10-22 00:00:00+11:00,206.45435208606378,206.7048736738915,206.02755221114688,206.370849609375,45368,0.0,0.0
2019-10-23 00:00:00+11:00,205.7399414778984,205.9997364226054,204.94199581693763,205.70281982421875,42407,0.0,0.0
2019-10-24 00:00:00+11:00,206.55641296724744,206.95539283635372,206.53786630004154,206.8162078857422,43167,0.0,0.0
2019-10-25 00:00:00+11:00,207.7162047682257,207.9296188486167,207.56776065034728,207.75332641601562,8263,0.0,0.0
2019-10-28 00:00:00+11:00,208.88533258734643,209.40492248535156,208.88533258734643,209.40492248535156,19921,0.0,0.0
2019-10-29 00:00:00+11:00,209.67393666210265,209.67393666210265,209.02444945719822,209.0986785888672,13126,0.0,0.0
2019-10-30 00:00:00+11:00,209.00591218351224,209.0151996746168,208.27292243205406,208.69972229003906,15183,0.0,0.0
2019-10-31 00:00:00+11:00,208.4956376860865,208.51418435524994,207.4935653985154,207.6327362060547,9943,0.0,0.0
2019-11-01 00:00:00+11:00,207.72553163717802,207.98532658991462,207.4935708466801,207.8368682861328,8344,0.0,0.0
2019-11-04 00:00:00+11:00,209.36777985517162,209.5904672853333,209.1822140755843,209.26571655273438,6767,0.0,0.0
2019-11-05 00:00:00+11:00,210.84304685858416,211.27913419798216,210.5275694810176,210.583251953125,14347,0.0,0.0
2019-11-06 00:00:00+11:00,210.434812385084,210.45337321076997,209.91522252797148,210.1100616455078,10553,0.0,0.0
2019-11-07 00:00:00+11:00,210.95437622070312,211.05643951274357,210.6574596774,210.95437622070312,8598,0.0,0.0
2019-11-08 00:00:00+11:00,211.0935836826594,211.41833443860784,210.74101292342218,210.93585205078125,13093,0.0,0.0
2019-11-11 00:00:00+11:00,212.42037840312787,212.62450499547762,212.07708102406718,212.16058349609375,11787,0.0,0.0
2019-11-12 00:00:00+11:00,212.47606321646794,212.83792144777502,212.2812099421818,212.42039489746094,12090,0.0,0.0
2019-11-13 00:00:00+11:00,213.06987983433268,213.06987983433268,212.4111050320015,212.51316833496094,10906,0.0,0.0
2019-11-14 00:00:00+11:00,213.41316589185465,214.64719879558098,213.25543427889485,214.54513549804688,10784,0.0,0.0
2019-11-15 00:00:00+11:00,214.94413693273967,216.18744329459673,214.6936153304137,215.77919006347656,15469,0.0,0.0
2019-11-18 00:00:00+11:00,215.85338954391128,216.02040864176092,215.44513636890133,215.8441162109375,13701,0.0,0.0
2019-11-19 00:00:00+11:00,216.26169698271477,216.95757938988328,216.12251200662277,216.69778442382812,8506,0.0,0.0
2019-11-20 00:00:00+11:00,216.65137340259963,216.65137340259963,215.2132137026358,215.66786193847656,14365,0.0,0.0
2019-11-21 00:00:00+11:00,216.18745739094152,216.18745739094152,215.10188258709454,215.5194091796875,15048,0.0,0.0
2019-11-22 00:00:00+11:00,216.17816988909433,216.23383821009014,215.72352167135816,216.13177490234375,13171,0.0,0.0
2019-11-25 00:00:00+11:00,216.92970767494677,217.0317709766412,216.65135192871094,216.65135192871094,6440,0.0,0.0
2019-11-26 00:00:00+11:00,218.32146938269682,219.1101274692916,218.30290855778836,218.57199096679688,10615,0.0,0.0
2019-11-27 00:00:00+11:00,219.1194542980513,219.68543921839773,218.78543017853923,219.6204833984375,11551,0.0,0.0
2019-11-28 00:00:00+11:00,220.08437411118464,220.50190066253379,219.62045257462742,220.03797912597656,10464,0.0,0.0
